"[Select]","Gene Set Category","Gene Set ID","Gene Set Name","Gene Set Size","Count Overlap Gene","Percentage Genes in Gene Set","Fold Enrichment","log2 fold","P value","P value calc log_10","Bonferroni","Benjamini & Hochberg","Benjamini & Yekutieli","Overlaping Gene Symbols","Overlapping Gene IDs"
"","REACTOME pathway","R-DME-110313","Translesion synthesis by Y family DNA polymerases bypasses lesions on DNA template","26","7","0.209","1.2602","0.334","0.312716052813015","0.504849824324164","1","0.783819948455611","1","RPA2,Rev1,Ubi-p63E,Ufd1-like,Gnf1,DNApol-epsilon255,DNApol-zeta","FBgn0032906,FBgn0035150,FBgn0003943,FBgn0036136,FBgn0004913,FBgn0264326,FBgn0002891"
"","REACTOME pathway","R-DME-209461","Ubiquitination and degradation of phosphorylated ARM","48","12","0.358","1.1701","0.227","0.32075363243809","0.493828416671239","1","0.783819948455611","1","Pp2A-29B,CkIalpha,Prosbeta4,Cul1,Rpn8,Ubi-p63E,Uch-L5,mnd,Rpn1,Rpn7,Axn,mts","FBgn0260439,FBgn0015024,FBgn0032596,FBgn0015509,FBgn0002787,FBgn0003943,FBgn0011327,FBgn0002778,FBgn0028695,FBgn0028688,FBgn0026597,FBgn0004177"
"","REACTOME pathway","R-DME-4641257","Degradation of AXIN","48","12","0.358","1.1701","0.227","0.32075363243809","0.493828416671239","1","0.783819948455611","1","Prosbeta4,PI31,Prosalpha3,Prosbeta5R1,Rpn8,Ubi-p63E,Rnf146,Rpn1,CG9588,Prosalpha4T1,Rpn7,Axn","FBgn0032596,FBgn0033669,FBgn0261394,FBgn0034842,FBgn0002787,FBgn0003943,FBgn0036897,FBgn0028695,FBgn0038166,FBgn0265606,FBgn0028688,FBgn0026597"
"","REACTOME pathway","R-DME-69601","Ubiquitin Mediated Degradation of Phosphorylated Cdc25A","48","12","0.358","1.1701","0.227","0.32075363243809","0.493828416671239","1","0.783819948455611","1","twe,Prosbeta4,lok,PI31,Prosalpha3,Prosbeta5R1,Rpn8,Ubi-p63E,Rpn1,CG9588,Prosalpha4T1,Rpn7","FBgn0002673,FBgn0032596,FBgn0019686,FBgn0033669,FBgn0261394,FBgn0034842,FBgn0002787,FBgn0003943,FBgn0028695,FBgn0038166,FBgn0265606,FBgn0028688"
"","REACTOME pathway","R-DME-69610","p53-Independent DNA Damage Response","48","12","0.358","1.1701","0.227","0.32075363243809","0.493828416671239","1","0.783819948455611","1","twe,Prosbeta4,lok,PI31,Prosalpha3,Prosbeta5R1,Rpn8,Ubi-p63E,Rpn1,CG9588,Prosalpha4T1,Rpn7","FBgn0002673,FBgn0032596,FBgn0019686,FBgn0033669,FBgn0261394,FBgn0034842,FBgn0002787,FBgn0003943,FBgn0028695,FBgn0038166,FBgn0265606,FBgn0028688"
"","REACTOME pathway","R-DME-69613","p53-Independent G1/S DNA damage checkpoint","48","12","0.358","1.1701","0.227","0.32075363243809","0.493828416671239","1","0.783819948455611","1","twe,Prosbeta4,lok,PI31,Prosalpha3,Prosbeta5R1,Rpn8,Ubi-p63E,Rpn1,CG9588,Prosalpha4T1,Rpn7","FBgn0002673,FBgn0032596,FBgn0019686,FBgn0033669,FBgn0261394,FBgn0034842,FBgn0002787,FBgn0003943,FBgn0028695,FBgn0038166,FBgn0265606,FBgn0028688"
"","REACTOME pathway","R-DME-192105","Synthesis of bile acids and bile salts","22","6","0.179","1.2765","0.352","0.323989270367057","0.489469372193201","1","0.783819948455611","1","Fatp3,CG12766,CG10863,Akr1B,CG2767,Osbp","FBgn0034999,FBgn0035476,FBgn0027552,FBgn0086254,FBgn0037537,FBgn0020626"
"","REACTOME pathway","R-DME-9013406","RHOQ GTPase cycle","35","9","0.268","1.2036","0.267","0.32500199664605","0.488113970929747","1","0.783819948455611","1","Graf,Ndae1,CdGAPr,dia,GEFmeso,gek,nSyb,RhoL,RhoGAP92B","FBgn0030685,FBgn0259111,FBgn0032821,FBgn0011202,FBgn0050115,FBgn0023081,FBgn0013342,FBgn0014380,FBgn0038747"
"","REACTOME pathway","R-DME-72202","Transport of Mature Transcript to Cytoplasm","75","18","0.536","1.1233","0.168","0.330465660153767","0.480873662897142","1","0.783819948455611","1","tho2,Nup153,Nup160,Gp210,Nup50,Nup54,Nup75,eIF4E5,eIF4E3,nxf2,RnpS1,mbo,Nup98-96,Ndc1,Nup358,sbr,Sec13,Nup214","FBgn0031390,FBgn0061200,FBgn0262647,FBgn0266580,FBgn0033264,FBgn0033737,FBgn0034310,FBgn0035823,FBgn0265089,FBgn0036640,FBgn0037707,FBgn0026207,FBgn0039120,FBgn0039125,FBgn0039302,FBgn0003321,FBgn0024509,FBgn0010660"
"","REACTOME pathway","R-DME-69306","DNA Replication","111","26","0.775","1.0964","0.133","0.332627659110327","0.478041640565843","1","0.783819948455611","1","CycE,Prosbeta4,Fs(2)Ket,RPA2,Mcm10,dpa,Cul1,PI31,Fen1,Prosalpha3,Prosbeta5R1,Rpn8,Orc4,Ubi-p63E,CycA,DNApol-delta,Kap-alpha1,Rpn1,Skp2,Gnf1,Mcm2,CG9588,Prosalpha4T1,Rpn7,DNApol-epsilon255,mr","FBgn0010382,FBgn0032596,FBgn0262743,FBgn0032906,FBgn0032929,FBgn0015929,FBgn0015509,FBgn0033669,FBgn0025832,FBgn0261394,FBgn0034842,FBgn0002787,FBgn0023181,FBgn0003943,FBgn0000404,FBgn0263600,FBgn0024889,FBgn0028695,FBgn0037236,FBgn0004913,FBgn0014861,FBgn0038166,FBgn0265606,FBgn0028688,FBgn0264326,FBgn0002791"
"","REACTOME pathway","R-DME-111933","Calmodulin induced events","18","5","0.149","1.3002","0.379","0.336178492846879","0.473430074170476","1","0.783819948455611","1","Ac13E,CG17528,Pka-R2,Ac76E,CG12069","FBgn0022710,FBgn0261387,FBgn0022382,FBgn0004852,FBgn0039796"
"","REACTOME pathway","R-DME-111996","Ca-dependent events","18","5","0.149","1.3002","0.379","0.336178492846879","0.473430074170476","1","0.783819948455611","1","Ac13E,CG17528,Pka-R2,Ac76E,CG12069","FBgn0022710,FBgn0261387,FBgn0022382,FBgn0004852,FBgn0039796"
"","REACTOME pathway","R-DME-111997","CaM pathway","18","5","0.149","1.3002","0.379","0.336178492846879","0.473430074170476","1","0.783819948455611","1","Ac13E,CG17528,Pka-R2,Ac76E,CG12069","FBgn0022710,FBgn0261387,FBgn0022382,FBgn0004852,FBgn0039796"
"","REACTOME pathway","R-DME-1169410","Antiviral mechanism by IFN-stimulated genes","18","5","0.149","1.3002","0.379","0.336178492846879","0.473430074170476","1","0.783819948455611","1","Ubc10,eIF4E5,eIF4E3,Ubc84D,eIF4G2","FBgn0026316,FBgn0035823,FBgn0265089,FBgn0017456,FBgn0260634"
"","REACTOME pathway","R-DME-383280","Nuclear Receptor transcription pathway","18","5","0.149","1.3002","0.379","0.336178492846879","0.473430074170476","1","0.783819948455611","1","Hr39,Eip75B,MED1,svp,Hnf4","FBgn0261239,FBgn0000568,FBgn0037109,FBgn0003651,FBgn0004914"
"","REACTOME pathway","R-DME-428890","Role of ABL in ROBO-SLIT signaling","18","5","0.149","1.3002","0.379","0.336178492846879","0.473430074170476","1","0.783819948455611","1","fipi,DIP-zeta,robo1,robo2,DIP-delta","FBgn0031627,FBgn0051708,FBgn0005631,FBgn0002543,FBgn0085420"
"","REACTOME pathway","R-DME-445989","TAK1-dependent IKK and NF-kappa-B activation","18","5","0.149","1.3002","0.379","0.336178492846879","0.473430074170476","1","0.783819948455611","1","cact,Dif,dl,CG42360,Ubi-p63E","FBgn0000250,FBgn0011274,FBgn0260632,FBgn0259742,FBgn0003943"
"","REACTOME pathway","R-DME-5578775","Ion homeostasis","18","5","0.149","1.3002","0.379","0.336178492846879","0.473430074170476","1","0.783819948455611","1","wupA,Trpgamma,Itpr,CaMKII,SERCA","FBgn0283471,FBgn0032593,FBgn0010051,FBgn0264607,FBgn0263006"
"","REACTOME pathway","R-DME-6794361","Neurexins and neuroligins","18","5","0.149","1.3002","0.379","0.336178492846879","0.473430074170476","1","0.783819948455611","1","dlg1,Gli,cora,EndoB,yrt","FBgn0001624,FBgn0001987,FBgn0010434,FBgn0034433,FBgn0004049"
"","REACTOME pathway","R-DME-8866427","VLDLR internalisation and degradation","18","5","0.149","1.3002","0.379","0.336178492846879","0.473430074170476","1","0.783819948455611","1","yl,dnr1,Ubi-p63E,LpR2,trol","FBgn0004649,FBgn0260866,FBgn0003943,FBgn0051092,FBgn0284408"
"","REACTOME pathway","R-DME-163685","Integration of energy metabolism","53","13","0.387","1.1481","0.199","0.336720070001799","0.472730996973172","1","0.783819948455611","1","crq,Ca-alpha1D,Ca-Ma2d,ACC,Pka-R2,stj,emp,Glut1,dsb,Shab,CG5103,Itpr,CG12069","FBgn0015924,FBgn0001991,FBgn0261999,FBgn0033246,FBgn0022382,FBgn0261041,FBgn0010435,FBgn0264574,FBgn0035290,FBgn0262593,FBgn0036784,FBgn0010051,FBgn0039796"
"","REACTOME pathway","R-DME-351202","Metabolism of polyamines","53","13","0.387","1.1481","0.199","0.336720070001799","0.472730996973172","1","0.783819948455611","1","Prosbeta4,CG10561,PI31,Oda,Prosalpha3,Prosbeta5R1,Rpn8,CG5653,Sms,Rpn1,CG9588,Prosalpha4T1,Rpn7","FBgn0032596,FBgn0002036,FBgn0033669,FBgn0014184,FBgn0261394,FBgn0034842,FBgn0002787,FBgn0035943,FBgn0036272,FBgn0028695,FBgn0038166,FBgn0265606,FBgn0028688"
"","REACTOME pathway","R-DME-8939902","Regulation of RUNX2 expression and activity","53","13","0.387","1.1481","0.199","0.336720070001799","0.472730996973172","1","0.783819948455611","1","STUB1,Prosbeta4,Cul1,PI31,Prosalpha3,Prosbeta5R1,Rpn8,Ubi-p63E,Rpn1,Skp2,CG9588,Prosalpha4T1,Rpn7","FBgn0027052,FBgn0032596,FBgn0015509,FBgn0033669,FBgn0261394,FBgn0034842,FBgn0002787,FBgn0003943,FBgn0028695,FBgn0037236,FBgn0038166,FBgn0265606,FBgn0028688"
"","REACTOME pathway","R-DME-9759194","Nuclear events mediated by NFE2L2","53","13","0.387","1.1481","0.199","0.336720070001799","0.472730996973172","1","0.783819948455611","1","Prosbeta4,Cul1,PI31,Prosalpha3,Prosbeta5R1,Rpn8,Ubi-p63E,Rpn1,CG9588,Prosalpha4T1,Rpn7,nej,Jafrac1","FBgn0032596,FBgn0015509,FBgn0033669,FBgn0261394,FBgn0034842,FBgn0002787,FBgn0003943,FBgn0028695,FBgn0038166,FBgn0265606,FBgn0028688,FBgn0261617,FBgn0040309"
"","REACTOME pathway","R-DME-5632684","Hedgehog 'on' state","62","15","0.447","1.1324","0.179","0.339500386989295","0.469159726340123","1","0.783819948455611","1","CkIalpha,Cul3,Prosbeta4,PI31,Prosalpha3,CG11275,Prosbeta5R1,Rpn8,Ubi-p63E,Rpn1,hyx,CG9588,Prosalpha4T1,Rpn7,hh","FBgn0015024,FBgn0261268,FBgn0032596,FBgn0033669,FBgn0261394,FBgn0034706,FBgn0034842,FBgn0002787,FBgn0003943,FBgn0028695,FBgn0037657,FBgn0038166,FBgn0265606,FBgn0028688,FBgn0004644"
"","REACTOME pathway","R-DME-6811434","COPI-dependent Golgi-to-ER retrograde traffic","62","15","0.447","1.1324","0.179","0.339500386989295","0.469159726340123","1","0.783819948455611","1","CG32396,CG14535,tum,Khc-73,Klp61F,Rint1,Klp67A,zetaCOP,ArfGAP3,Sec20,alphaTub84D,alphaTub85E,CG7794,Rab1,cmet","FBgn0052396,FBgn0031955,FBgn0086356,FBgn0019968,FBgn0004378,FBgn0035762,FBgn0004379,FBgn0040512,FBgn0037182,FBgn0037383,FBgn0003885,FBgn0003886,FBgn0038565,FBgn0285937,FBgn0040232"
"","REACTOME pathway","R-DME-9006936","Signaling by TGFB family members","62","15","0.447","1.1324","0.179","0.339500386989295","0.469159726340123","1","0.783819948455611","1","CG33310,if,dpp,Parp,tkv,nrv1,STUB1,sax,achi,wmd,gbb,Ubi-p63E,CycT,mav,Fur1","FBgn0053310,FBgn0001250,FBgn0000490,FBgn0010247,FBgn0003716,FBgn0015776,FBgn0027052,FBgn0003317,FBgn0033749,FBgn0034876,FBgn0024234,FBgn0003943,FBgn0025455,FBgn0039914,FBgn0004509"
"","REACTOME pathway","R-DME-9020702","Interleukin-1 signaling","62","15","0.447","1.1324","0.179","0.339500386989295","0.469159726340123","1","0.783819948455611","1","cact,Prosbeta4,Dif,dl,Cul1,PI31,Prosalpha3,Prosbeta5R1,Rpn8,CG42360,Ubi-p63E,Rpn1,CG9588,Prosalpha4T1,Rpn7","FBgn0000250,FBgn0032596,FBgn0011274,FBgn0260632,FBgn0015509,FBgn0033669,FBgn0261394,FBgn0034842,FBgn0002787,FBgn0259742,FBgn0003943,FBgn0028695,FBgn0038166,FBgn0265606,FBgn0028688"
"","REACTOME pathway","R-DME-1433557","Signaling by SCF-KIT","14","4","0.119","1.3373","0.419","0.349408331767396","0.456666743321425","1","0.783819948455611","1","sev,hop,Tie,Cad96Ca","FBgn0003366,FBgn0004864,FBgn0014073,FBgn0022800"
"","REACTOME pathway","R-DME-187687","Signalling to ERKs","14","4","0.119","1.3373","0.419","0.349408331767396","0.456666743321425","1","0.783819948455611","1","14-3-3zeta,p38a,Shc,MAPk-Ak2","FBgn0004907,FBgn0015765,FBgn0015296,FBgn0013987"
"","REACTOME pathway","R-DME-209968","Thyroxine biosynthesis","14","4","0.119","1.3373","0.419","0.349408331767396","0.456666743321425","1","0.783819948455611","1","SLC5A11,CG10444,CG5687,Pxn","FBgn0031998,FBgn0034494,FBgn0035293,FBgn0011828"
"","REACTOME pathway","R-DME-373752","Netrin-1 signaling","14","4","0.119","1.3373","0.419","0.349408331767396","0.456666743321425","1","0.783819948455611","1","Dscam4,LanB1,Dscam1,p38a","FBgn0263219,FBgn0261800,FBgn0033159,FBgn0015765"
"","REACTOME pathway","R-DME-9013420","RHOU GTPase cycle","27","7","0.209","1.2135","0.279","0.350972428137716","0.454726999710744","1","0.783819948455611","1","Hrs,CdGAPr,shot,alpha-Spec,Txl,jar,Eph","FBgn0031450,FBgn0032821,FBgn0013733,FBgn0250789,FBgn0035631,FBgn0011225,FBgn0025936"
"","REACTOME pathway","R-DME-5610787","Hedgehog 'off' state","76","18","0.536","1.1086","0.149","0.353040309694225","0.45217570458864","1","0.783819948455611","1","CkIalpha,Ac13E,Prosbeta4,Cul1,Pka-R2,PI31,Prosalpha3,Prosbeta5R1,Rpn8,Ubi-p63E,Oseg1,Rpn1,Ac76E,CG9588,CG5614,Prosalpha4T1,Rpn7,CG12069","FBgn0015024,FBgn0022710,FBgn0032596,FBgn0015509,FBgn0022382,FBgn0033669,FBgn0261394,FBgn0034842,FBgn0002787,FBgn0003943,FBgn0265102,FBgn0028695,FBgn0004852,FBgn0038166,FBgn0038359,FBgn0265606,FBgn0028688,FBgn0039796"
"","REACTOME pathway","R-DME-5621481","C-type lectin receptors (CLRs)","76","18","0.536","1.1086","0.149","0.353040309694225","0.45217570458864","1","0.783819948455611","1","cact,Prosbeta4,Dif,dl,Cul1,PI31,Prosalpha3,Prosbeta5R1,Rpn8,Ubi-p63E,Rpn1,CG9588,Prosalpha4T1,Rpn7,CG12069,CanA1,nej,CanA-14F","FBgn0000250,FBgn0032596,FBgn0011274,FBgn0260632,FBgn0015509,FBgn0033669,FBgn0261394,FBgn0034842,FBgn0002787,FBgn0003943,FBgn0028695,FBgn0038166,FBgn0265606,FBgn0028688,FBgn0039796,FBgn0010015,FBgn0261617,FBgn0267912"
"","REACTOME pathway","R-DME-200425","Carnitine metabolism","36","9","0.268","1.1701","0.227","0.358199100176791","0.445875509466175","1","0.783819948455611","1","ACC,CG4630,CG5592,CG10486,Eip75B,CG44098,CG6006,CG8925,CG16727","FBgn0033246,FBgn0033809,FBgn0035645,FBgn0035647,FBgn0000568,FBgn0264907,FBgn0063649,FBgn0038404,FBgn0038719"
"","REACTOME pathway","R-DME-9707564","Cytoprotection by HMOX1","45","11","0.328","1.1441","0.194","0.361955704847841","0.441344573989498","1","0.783819948455611","1","Cyt-c-p,levy,armi,Eip75B,MED1,COX7AL,CG9471,COX5A,nej,l(3)87Df,COX7C","FBgn0284248,FBgn0034877,FBgn0041164,FBgn0000568,FBgn0037109,FBgn0037579,FBgn0037749,FBgn0019624,FBgn0261617,FBgn0002354,FBgn0040773"
"","REACTOME pathway","R-DME-1433559","Regulation of KIT signaling","10","3","0.089","1.4042","0.49","0.363688621842211","0.439270285825792","1","0.783819948455611","1","sev,Tie,Cad96Ca","FBgn0003366,FBgn0014073,FBgn0022800"
"","REACTOME pathway","R-DME-1483213","Synthesis of PE","10","3","0.089","1.4042","0.49","0.363688621842211","0.439270285825792","1","0.783819948455611","1","CG2201,Lpin,bbc","FBgn0032955,FBgn0263593,FBgn0033844"
"","REACTOME pathway","R-DME-1592389","Activation of Matrix Metalloproteinases","10","3","0.089","1.4042","0.49","0.363688621842211","0.439270285825792","1","0.783819948455611","1","Mmp2,CG4477,Fur1","FBgn0033438,FBgn0035971,FBgn0004509"
"","REACTOME pathway","R-DME-196025","Formation of annular gap junctions","10","3","0.089","1.4042","0.49","0.363688621842211","0.439270285825792","1","0.783819948455611","1","Act5C,Act57B,Act87E","FBgn0000042,FBgn0000044,FBgn0000046"
"","REACTOME pathway","R-DME-2028269","Signaling by Hippo","10","3","0.089","1.4042","0.49","0.363688621842211","0.439270285825792","1","0.783819948455611","1","14-3-3zeta,14-3-3epsilon,wts","FBgn0004907,FBgn0020238,FBgn0011739"
"","REACTOME pathway","R-DME-8876725","Protein methylation","10","3","0.089","1.4042","0.49","0.363688621842211","0.439270285825792","1","0.783819948455611","1","CG9643,CG10947,eEF1alpha2","FBgn0031485,FBgn0032857,FBgn0000557"
"","REACTOME pathway","R-DME-8963899","Plasma lipoprotein remodeling","10","3","0.089","1.4042","0.49","0.363688621842211","0.439270285825792","1","0.783819948455611","1","CG3164,CG9664,Atet","FBgn0025683,FBgn0031515,FBgn0020762"
"","REACTOME pathway","R-DME-8964572","Lipid particle organization","10","3","0.089","1.4042","0.49","0.363688621842211","0.439270285825792","1","0.783819948455611","1","Ldsdh1,CG9265,CG17121","FBgn0029994,FBgn0032910,FBgn0039043"
"","REACTOME pathway","R-DME-9707616","Heme signaling","10","3","0.089","1.4042","0.49","0.363688621842211","0.439270285825792","1","0.783819948455611","1","CG30345,CG8008,CG15553","FBgn0050345,FBgn0033387,FBgn0039817"
"","REACTOME pathway","R-DME-9708530","Regulation of BACH1 activity","10","3","0.089","1.4042","0.49","0.363688621842211","0.439270285825792","1","0.783819948455611","1","Cul1,Ubi-p63E,Skp2","FBgn0015509,FBgn0003943,FBgn0037236"
"","REACTOME pathway","R-DME-983695","Antigen activates B Cell Receptor (BCR) leading to generation of second messengers","10","3","0.089","1.4042","0.49","0.363688621842211","0.439270285825792","1","0.783819948455611","1","Trpgamma,Itpr,stumps","FBgn0032593,FBgn0010051,FBgn0020299"
"","REACTOME pathway","R-DME-418594","G alpha (i) signalling events","54","13","0.387","1.1268","0.172","0.363833493603972","0.439097323365374","1","0.783819948455611","1","CG4313,dnc,norpA,Ac13E,RSG7,CG17528,GABA-B-R1,Pka-R2,Dhit,CG7497,Ac76E,mAChR-B,CG12069","FBgn0025632,FBgn0000479,FBgn0262738,FBgn0022710,FBgn0024941,FBgn0261387,FBgn0260446,FBgn0022382,FBgn0028743,FBgn0036742,FBgn0004852,FBgn0037546,FBgn0039796"
"","REACTOME pathway","R-DME-5633007","Regulation of TP53 Activity","72","17","0.507","1.1051","0.144","0.364619105096898","0.438160579178633","1","0.783819948455611","1","G9a,CG7154,Ing5,lok,alc,ASPP,enok,dre4,Ubi-p63E,Taf2,CycA,MBD-R2,Caf1-55,tefu,SNF4Agamma,l(3)mbt,nej","FBgn0040372,FBgn0031947,FBgn0032516,FBgn0019686,FBgn0260972,FBgn0034606,FBgn0034975,FBgn0002183,FBgn0003943,FBgn0011836,FBgn0000404,FBgn0038016,FBgn0263979,FBgn0045035,FBgn0264357,FBgn0002441,FBgn0261617"
"","REACTOME pathway","R-DME-112040","G-protein mediated events","23","6","0.179","1.221","0.288","0.36610788224167","0.436390920730019","1","0.783819948455611","1","norpA,Ac13E,CG17528,Pka-R2,Ac76E,CG12069","FBgn0262738,FBgn0022710,FBgn0261387,FBgn0022382,FBgn0004852,FBgn0039796"
"","REACTOME pathway","R-DME-196807","Nicotinate metabolism","23","6","0.179","1.221","0.288","0.36610788224167","0.436390920730019","1","0.783819948455611","1","NT5E-2,SLC5A11,Parp16,CG10444,CG5687,Naxd","FBgn0050104,FBgn0031998,FBgn0034129,FBgn0034494,FBgn0035293,FBgn0036848"
"","REACTOME pathway","R-DME-71403","Citric acid cycle (TCA cycle)","23","6","0.179","1.221","0.288","0.36610788224167","0.436390920730019","1","0.783819948455611","1","CG7848,Scsalpha1,ScsbetaA,Mdh2,Idh3b,Men-b","FBgn0034127,FBgn0004888,FBgn0037643,FBgn0262559,FBgn0038922,FBgn0029155"
"","REACTOME pathway","R-DME-936837","Ion transport by P-type ATPases","23","6","0.179","1.221","0.288","0.36610788224167","0.436390920730019","1","0.783819948455611","1","CG33310,CG4301,nrv1,CaMKII,Atpalpha,SERCA","FBgn0053310,FBgn0030747,FBgn0015776,FBgn0264607,FBgn0002921,FBgn0263006"
"","REACTOME pathway","R-DME-176408","Regulation of APC/C activators between G1/S and early anaphase","32","8","0.238","1.1701","0.227","0.373079453374989","0.428198668224182","1","0.783819948455611","1","Cdk1,BubR1,Cul1,CycB,Ubi-p63E,CycA,polo,mr","FBgn0004106,FBgn0263855,FBgn0015509,FBgn0000405,FBgn0003943,FBgn0000404,FBgn0003124,FBgn0002791"
"","REACTOME pathway","R-DME-8964043","Plasma lipoprotein clearance","32","8","0.238","1.1701","0.227","0.373079453374989","0.428198668224182","1","0.783819948455611","1","yl,Npc1a,dnr1,Ubi-p63E,CG8112,CG10175,LpR2,trol","FBgn0004649,FBgn0024320,FBgn0260866,FBgn0003943,FBgn0037612,FBgn0039084,FBgn0051092,FBgn0284408"
"","REACTOME pathway","R-DME-9793528","Ciprofloxacin ADME","32","8","0.238","1.1701","0.227","0.373079453374989","0.428198668224182","1","0.783819948455611","1","CG4630,bw,CG5592,CG10486,CG44098,CG6006,CG8925,CG16727","FBgn0033809,FBgn0000241,FBgn0035645,FBgn0035647,FBgn0264907,FBgn0063649,FBgn0038404,FBgn0038719"
"","REACTOME pathway","R-DME-373760","L1CAM interactions","41","10","0.298","1.1416","0.191","0.376181986315059","0.424602004722046","1","0.783819948455611","1","Act5C,if,RanBPM,Act57B,Egfr,CG13506,alpha-Spec,kst,Act87E,CG18815","FBgn0000042,FBgn0001250,FBgn0262114,FBgn0000044,FBgn0003731,FBgn0034723,FBgn0250789,FBgn0004167,FBgn0000046,FBgn0042138"
"","REACTOME pathway","R-DME-176814","Activation of APC/C and APC/C:Cdc20 mediated degradation of mitotic proteins","68","16","0.477","1.1013","0.139","0.37689533363668","0.423779239542663","1","0.783819948455611","1","Cdk1,Prosbeta4,BubR1,PI31,Prosalpha3,CycB,Prosbeta5R1,Rpn8,Ubi-p63E,CycA,Rpn1,polo,CG9588,Prosalpha4T1,Rpn7,mr","FBgn0004106,FBgn0032596,FBgn0263855,FBgn0033669,FBgn0261394,FBgn0000405,FBgn0034842,FBgn0002787,FBgn0003943,FBgn0000404,FBgn0028695,FBgn0003124,FBgn0038166,FBgn0265606,FBgn0028688,FBgn0002791"
"","REACTOME pathway","R-DME-209441","WG ligand not bound to FZ receptors","50","12","0.358","1.1233","0.168","0.377361226253032","0.423242725499741","1","0.783819948455611","1","Pp2A-29B,CkIalpha,Prosbeta4,Cul1,Rpn8,Ubi-p63E,Uch-L5,mnd,Rpn1,Rpn7,Axn,mts","FBgn0260439,FBgn0015024,FBgn0032596,FBgn0015509,FBgn0002787,FBgn0003943,FBgn0011327,FBgn0002778,FBgn0028695,FBgn0028688,FBgn0026597,FBgn0004177"
"","REACTOME pathway","R-DME-8948751","Regulation of PTEN stability and activity","59","14","0.417","1.1106","0.151","0.377457821150184","0.423131571359722","1","0.783819948455611","1","STUB1,Prosbeta4,Src42A,PI31,Prosalpha3,Prosbeta5R1,Rpn8,Ubi-p63E,Rnf146,Rpn1,CG9588,Prosalpha4T1,Rpn7,Pten","FBgn0027052,FBgn0032596,FBgn0264959,FBgn0033669,FBgn0261394,FBgn0034842,FBgn0002787,FBgn0003943,FBgn0036897,FBgn0028695,FBgn0038166,FBgn0265606,FBgn0028688,FBgn0026379"
"","REACTOME pathway","R-DME-1250347","SHC1 events in ERBB4 signaling","6","2","0.06","1.5602","0.642","0.378157617843749","0.422327146479877","1","0.783819948455611","1","Egfr,Shc","FBgn0003731,FBgn0015296"
"","REACTOME pathway","R-DME-140179","Amine Oxidase reactions","6","2","0.06","1.5602","0.642","0.378157617843749","0.422327146479877","1","0.783819948455611","1","CG10561,CG5653","FBgn0002036,FBgn0035943"
"","REACTOME pathway","R-DME-141334","PAOs oxidise polyamines to amines","6","2","0.06","1.5602","0.642","0.378157617843749","0.422327146479877","1","0.783819948455611","1","CG10561,CG5653","FBgn0002036,FBgn0035943"
"","REACTOME pathway","R-DME-1482883","Acyl chain remodeling of DAG and TAG","6","2","0.06","1.5602","0.642","0.378157617843749","0.422327146479877","1","0.783819948455611","1","Dgat2,bmm","FBgn0033215,FBgn0036449"
"","REACTOME pathway","R-DME-156842","Eukaryotic Translation Elongation","6","2","0.06","1.5602","0.642","0.378157617843749","0.422327146479877","1","0.783819948455611","1","eEF1alpha2,eEF1gamma","FBgn0000557,FBgn0029176"
"","REACTOME pathway","R-DME-1655829","Regulation of cholesterol biosynthesis by SREBP (SREBF)","6","2","0.06","1.5602","0.642","0.378157617843749","0.422327146479877","1","0.783819948455611","1","Fs(2)Ket,S2P","FBgn0262743,FBgn0033656"
"","REACTOME pathway","R-DME-171007","p38MAPK events","6","2","0.06","1.5602","0.642","0.378157617843749","0.422327146479877","1","0.783819948455611","1","p38a,MAPk-Ak2","FBgn0015765,FBgn0013987"
"","REACTOME pathway","R-DME-189483","Heme degradation","6","2","0.06","1.5602","0.642","0.378157617843749","0.422327146479877","1","0.783819948455611","1","bw,CG9471","FBgn0000241,FBgn0037749"
"","REACTOME pathway","R-DME-198323","AKT phosphorylates targets in the cytosol","6","2","0.06","1.5602","0.642","0.378157617843749","0.422327146479877","1","0.783819948455611","1","dap,gig","FBgn0010316,FBgn0005198"
"","REACTOME pathway","R-DME-2029485","Role of phospholipids in phagocytosis","6","2","0.06","1.5602","0.642","0.378157617843749","0.422327146479877","1","0.783819948455611","1","Pld3,Pkc98E","FBgn0032923,FBgn0003093"
"","REACTOME pathway","R-DME-2514853","Condensation of Prometaphase Chromosomes","6","2","0.06","1.5602","0.642","0.378157617843749","0.422327146479877","1","0.783819948455611","1","barr,Cap-G","FBgn0014127,FBgn0259876"
"","REACTOME pathway","R-DME-3232118","SUMOylation of transcription factors","6","2","0.06","1.5602","0.642","0.378157617843749","0.422327146479877","1","0.783819948455611","1","lwr,smt3","FBgn0010602,FBgn0264922"
"","REACTOME pathway","R-DME-389599","Alpha-oxidation of phytanate","6","2","0.06","1.5602","0.642","0.378157617843749","0.422327146479877","1","0.783819948455611","1","Fatp3,Aldh-III","FBgn0034999,FBgn0010548"
"","REACTOME pathway","R-DME-399710","Activation of AMPA receptors","6","2","0.06","1.5602","0.642","0.378157617843749","0.422327146479877","1","0.783819948455611","1","Ir76b,GluRIB","FBgn0036937,FBgn0264000"
"","REACTOME pathway","R-DME-5607763","CLEC7A (Dectin-1) induces NFAT activation","6","2","0.06","1.5602","0.642","0.378157617843749","0.422327146479877","1","0.783819948455611","1","CanA1,CanA-14F","FBgn0010015,FBgn0267912"
